id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
17234,2014-04-10,41,18.0,15.0,24.0,1.0,2006.0,1.0,10.0,3.0,Investment,Kosino-Uhtomskoe,3000000
17235,2014-04-10,30,18.0,1.0,5.0,1.0,1962.0,1.0,5.0,,Investment,Kuz'minki,4800000
17236,2014-04-10,57,54.0,13.0,1.0,1.0,2015.0,2.0,1.0,2.0,OwnerOccupier,Mitino,9828691
17237,2014-04-10,60,43.0,3.0,9.0,1.0,1974.0,3.0,6.0,2.0,Investment,Kapotnja,6750000
17238,2014-04-10,63,33.0,12.0,17.0,1.0,,2.0,12.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,5410484
17239,2014-04-10,76,44.0,12.0,17.0,1.0,1986.0,3.0,10.0,2.0,Investment,Brateevo,10000000
17240,2014-04-10,37,19.0,10.0,16.0,1.0,1980.0,1.0,10.0,3.0,Investment,Ivanovskoe,5600000
17241,2014-04-10,61,,2.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Solncevo,5485702
17242,2014-04-10,38,18.0,17.0,22.0,1.0,1984.0,1.0,9.0,3.0,Investment,Silino,4750000
17243,2014-04-10,51,30.0,3.0,17.0,1.0,1985.0,2.0,8.0,,Investment,Ramenki,11400000
17244,2014-04-10,74,51.0,1.0,14.0,1.0,1989.0,4.0,8.0,2.0,Investment,Novo-Peredelkino,1000000
17245,2014-04-10,38,18.0,8.0,25.0,4.0,2004.0,1.0,9.0,3.0,Investment,Veshnjaki,6900000
17246,2014-04-10,46,18.0,3.0,17.0,6.0,2002.0,1.0,13.0,3.0,Investment,Troickij okrug,4950000
17247,2014-04-10,72,42.0,19.0,21.0,1.0,1991.0,3.0,8.0,3.0,Investment,Pechatniki,10700000
17248,2014-04-10,63,,17.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6530200
17249,2014-04-10,53,32.0,1.0,17.0,1.0,1992.0,2.0,9.0,2.0,Investment,Mitino,7470000
17250,2014-04-10,58,34.0,12.0,17.0,1.0,1984.0,2.0,10.0,3.0,Investment,Zjablikovo,8900000
17251,2014-04-10,76,45.0,17.0,17.0,1.0,1988.0,3.0,10.0,,Investment,Mar'ino,10600000
17252,2014-04-10,67,67.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,OwnerOccupier,Poselenie Novofedorovskoe,3624480
17253,2014-04-10,41,27.0,1.0,5.0,5.0,1965.0,2.0,5.0,2.0,Investment,Beskudnikovskoe,6400000
17254,2014-04-10,18,11.0,4.0,5.0,2.0,1964.0,1.0,3.0,2.0,Investment,Caricyno,4000000
17255,2014-04-10,79,46.0,3.0,5.0,2.0,1958.0,3.0,8.0,2.0,Investment,Tekstil'shhiki,10500000
17256,2014-04-10,52,28.0,3.0,16.0,1.0,1977.0,2.0,10.0,2.0,Investment,Gol'janovo,7900000
17257,2014-04-11,45,32.0,9.0,9.0,2.0,1967.0,2.0,5.0,2.0,Investment,Gol'janovo,6300000
17258,2014-04-11,54,32.0,10.0,17.0,1.0,1988.0,2.0,9.0,3.0,Investment,Moskvorech'e-Saburovo,9100000
17259,2014-04-11,38,,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,4370781
17260,2014-04-11,43,28.0,1.0,5.0,1.0,1963.0,2.0,6.0,2.0,Investment,Novogireevo,6100000
17261,2014-04-11,100,72.0,2.0,5.0,2.0,1958.0,4.0,9.0,2.0,Investment,Vostochnoe Izmajlovo,14600000
17262,2014-04-11,83,,10.0,17.0,1.0,,3.0,1.0,,OwnerOccupier,Solncevo,7020537
17263,2014-04-11,31,18.0,28.0,34.0,6.0,2002.0,1.0,7.0,3.0,Investment,Shhukino,8900000
17264,2014-04-11,58,44.0,2.0,9.0,1.0,1972.0,3.0,5.0,3.0,Investment,Chertanovo Juzhnoe,7700000
17265,2014-04-11,38,19.0,8.0,10.0,1.0,1994.0,1.0,7.0,2.0,Investment,Juzhnoe Butovo,5900000
17266,2014-04-11,37,,5.0,17.0,1.0,2015.0,1.0,10.0,,OwnerOccupier,Solncevo,3739716
17267,2014-04-11,52,30.0,5.0,12.0,1.0,1981.0,2.0,8.0,3.0,Investment,Bibirevo,7550000
17268,2014-04-11,45,30.0,2.0,5.0,5.0,1962.0,2.0,5.0,2.0,Investment,Cheremushki,1000000
17269,2014-04-11,36,19.0,10.0,12.0,5.0,1968.0,1.0,10.0,,Investment,Caricyno,5000000
17270,2014-04-11,64,43.0,12.0,4.0,1.0,1972.0,3.0,7.0,3.0,Investment,Tekstil'shhiki,10320000
17271,2014-04-11,99,66.0,4.0,9.0,2.0,1962.0,4.0,8.0,2.0,Investment,Juzhnoportovoe,16900000
17272,2014-04-11,45,30.0,1.0,5.0,1.0,1965.0,2.0,5.0,2.0,Investment,Caricyno,5700000
17273,2014-04-11,33,18.0,6.0,9.0,1.0,1974.0,1.0,7.0,2.0,Investment,Zapadnoe Degunino,5200000
17274,2014-04-11,74,46.0,13.0,17.0,1.0,1986.0,3.0,10.0,2.0,Investment,Gol'janovo,2000000
17275,2014-04-11,40,1.0,8.0,1.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4400000
17276,2014-04-11,34,34.0,1.0,14.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Tverskoe,3868800
17277,2014-04-11,186,86.0,3.0,3.0,6.0,2010.0,4.0,32.0,,Investment,Timirjazevskoe,15000000
17278,2014-04-11,32,20.0,4.0,5.0,1.0,1965.0,1.0,5.0,,Investment,Ochakovo-Matveevskoe,5400000
17279,2014-04-11,41,17.0,2.0,17.0,1.0,2008.0,1.0,10.0,3.0,Investment,Poselenie Moskovskij,5700000
17280,2014-04-11,220,176.0,8.0,12.0,4.0,2007.0,2.0,12.0,1.0,Investment,Vojkovskoe,37325704
17281,2014-04-11,40,,5.0,12.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,3941493
17282,2014-04-11,43,28.0,2.0,5.0,5.0,1960.0,2.0,6.0,2.0,Investment,Severnoe Izmajlovo,7000000
17283,2014-04-11,44,31.0,4.0,9.0,5.0,1965.0,2.0,5.0,3.0,Investment,Kuz'minki,6400000
17284,2014-04-11,63,63.0,2.0,17.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Solncevo,5590675
17285,2014-04-11,39,16.0,4.0,15.0,1.0,2007.0,1.0,8.0,3.0,Investment,Juzhnoe Butovo,5950000
17286,2014-04-11,46,29.0,2.0,4.0,2.0,1962.0,2.0,6.0,,Investment,Solncevo,5500000
17287,2014-04-11,37,19.0,12.0,14.0,1.0,2006.0,1.0,7.0,2.0,Investment,Kosino-Uhtomskoe,5750000
17288,2014-04-11,44,20.0,7.0,9.0,2.0,1959.0,1.0,9.0,3.0,Investment,Mar'ina Roshha,8200000
17289,2014-04-11,66,28.0,5.0,17.0,1.0,2008.0,2.0,9.0,2.0,Investment,Timirjazevskoe,2000000
17290,2014-04-11,38,,12.0,1.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4268000
17291,2014-04-11,39,18.0,17.0,25.0,6.0,2007.0,1.0,8.0,,Investment,Lianozovo,6900000
17292,2014-04-11,39,17.0,9.0,12.0,1.0,2003.0,1.0,8.0,2.0,Investment,Ljublino,5600000
17293,2014-04-11,68,42.0,7.0,9.0,2.0,1983.0,3.0,7.0,,Investment,Babushkinskoe,4500000
17294,2014-04-11,56,,6.0,12.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,4935203
17295,2014-04-11,65,,4.0,24.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,7512700
17296,2014-04-11,74,45.0,10.0,17.0,4.0,1990.0,3.0,10.0,3.0,Investment,Severnoe Butovo,11400000
17297,2014-04-11,85,25.0,19.0,29.0,4.0,2008.0,1.0,19.0,1.0,Investment,Akademicheskoe,24000000
17298,2014-04-11,39,20.0,11.0,14.0,1.0,2004.0,1.0,10.0,3.0,Investment,Beskudnikovskoe,5000000
17299,2014-04-11,106,53.0,2.0,5.0,2.0,1900.0,3.0,14.0,,Investment,Basmannoe,27000000
17300,2014-04-11,41,20.0,10.0,12.0,1.0,1981.0,1.0,8.0,3.0,Investment,Kapotnja,5200000
17301,2014-04-11,42,28.0,5.0,9.0,2.0,1968.0,2.0,5.0,2.0,Investment,Pokrovskoe Streshnevo,8300000
17302,2014-04-11,97,59.0,3.0,24.0,1.0,2008.0,4.0,9.0,2.0,Investment,Severnoe,3000000
17303,2014-04-11,34,,25.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,4567000
17304,2014-04-11,67,43.0,10.0,16.0,5.0,1991.0,3.0,8.0,3.0,Investment,Severnoe Medvedkovo,11200000
17305,2014-04-11,36,14.0,7.0,17.0,1.0,1996.0,1.0,9.0,2.0,Investment,Mitino,6550000
17306,2014-04-11,59,44.0,6.0,9.0,1.0,1972.0,3.0,5.0,3.0,Investment,Rjazanskij,8500000
17307,2014-04-12,103,1.0,32.0,37.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Rostokino,19205462
17308,2014-04-12,38,38.0,11.0,17.0,4.0,2015.0,1.0,8.0,1.0,OwnerOccupier,Nekrasovka,4268000
17309,2014-04-12,62,,6.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Nekrasovka,6396300
17310,2014-04-12,77,46.0,9.0,12.0,1.0,2003.0,3.0,12.0,3.0,Investment,Ljublino,10700000
17311,2014-04-12,33,17.0,9.0,9.0,1.0,1968.0,1.0,7.0,2.0,Investment,Kon'kovo,6680000
17312,2014-04-12,64,,10.0,24.0,4.0,2015.0,2.0,10.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7505546
17313,2014-04-12,38,19.0,6.0,17.0,1.0,1987.0,1.0,8.0,3.0,Investment,Chertanovo Severnoe,7400000
17314,2014-04-12,40,20.0,11.0,14.0,1.0,1988.0,1.0,8.0,3.0,Investment,Novo-Peredelkino,5550000
17315,2014-04-12,60,60.0,20.0,25.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5923418
17316,2014-04-12,38,,14.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4791684
17317,2014-04-12,53,,1.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,6062129
17318,2014-04-12,42,41.0,5.0,5.0,2.0,1967.0,2.0,5.0,2.0,Investment,Golovinskoe,7200000
17319,2014-04-12,54,30.0,12.0,9.0,1.0,1978.0,2.0,8.0,2.0,Investment,Ivanovskoe,2000000
17320,2014-04-12,54,32.0,14.0,17.0,1.0,1997.0,2.0,9.0,3.0,Investment,Novokosino,8650000
17321,2014-04-12,112,63.0,13.0,24.0,4.0,2009.0,3.0,11.0,1.0,Investment,Troparevo-Nikulino,16030300
17322,2014-04-12,42,,7.0,17.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,5692200
17323,2014-04-12,59,39.0,8.0,9.0,1.0,1968.0,3.0,6.0,2.0,Investment,Ivanovskoe,8000000
17324,2014-04-13,57,34.0,14.0,24.0,2.0,2007.0,2.0,9.0,3.0,Investment,Orehovo-Borisovo Juzhnoe,8550000
17325,2014-04-14,47,30.0,9.0,12.0,1.0,1975.0,2.0,6.0,2.0,Investment,Bibirevo,7700000
17326,2014-04-14,38,20.0,2.0,14.0,1.0,2001.0,1.0,8.0,3.0,Investment,Rjazanskij,5800000
17327,2014-04-14,38,38.0,7.0,17.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Solncevo,3893505
17328,2014-04-14,30,18.0,5.0,5.0,1.0,1961.0,1.0,6.0,3.0,Investment,Sokolinaja Gora,4300000
17329,2014-04-14,63,,24.0,24.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,7367351
17330,2014-04-14,65,,9.0,17.0,1.0,0.0,2.0,8.0,1.0,OwnerOccupier,Poselenie Sosenskoe,7025760
17331,2014-04-14,77,44.0,3.0,17.0,6.0,1990.0,3.0,10.0,3.0,Investment,Severnoe Butovo,12500000
17332,2014-04-14,37,22.0,4.0,9.0,1.0,1965.0,2.0,7.0,2.0,Investment,Kapotnja,4750000
17333,2014-04-14,40,40.0,16.0,17.0,1.0,0.0,1.0,10.0,1.0,OwnerOccupier,Solncevo,3971080
17334,2014-04-14,38,19.0,1.0,17.0,1.0,1995.0,1.0,8.0,2.0,Investment,Levoberezhnoe,5800000
17335,2014-04-14,39,17.0,10.0,12.0,1.0,2007.0,1.0,8.0,3.0,Investment,Vojkovskoe,7800000
17336,2014-04-14,30,18.0,1.0,5.0,2.0,1963.0,1.0,5.0,2.0,Investment,Dmitrovskoe,5050000
17337,2014-04-14,73,44.0,3.0,17.0,1.0,1996.0,3.0,10.0,,Investment,Juzhnoe Butovo,7200000
17338,2014-04-14,48,,4.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,5313000
17339,2014-04-14,50,28.0,5.0,5.0,2.0,1951.0,2.0,8.0,2.0,Investment,Shhukino,1000000
17340,2014-04-14,45,29.0,6.0,9.0,1.0,1968.0,2.0,6.0,2.0,Investment,Vyhino-Zhulebino,6100000
17341,2014-04-14,37,19.0,3.0,16.0,5.0,1985.0,1.0,9.0,2.0,Investment,Vostochnoe Izmajlovo,5750000
17342,2014-04-14,31,17.0,4.0,5.0,1.0,1963.0,1.0,5.0,2.0,Investment,Metrogorodok,5515000
17343,2014-04-14,45,27.0,7.0,9.0,1.0,1976.0,2.0,6.0,2.0,Investment,Zjablikovo,7200000
17344,2014-04-14,52,30.0,10.0,17.0,1.0,2006.0,2.0,9.0,3.0,Investment,Kosino-Uhtomskoe,7150000
17345,2014-04-14,37,19.0,5.0,16.0,1.0,1984.0,1.0,9.0,3.0,Investment,Vyhino-Zhulebino,6100000
17346,2014-04-14,56,32.0,2.0,4.0,2.0,1952.0,3.0,7.0,,Investment,Butyrskoe,10500000
17347,2014-04-14,64,38.0,4.0,6.0,2.0,1958.0,2.0,8.0,2.0,Investment,Babushkinskoe,9900000
17348,2014-04-14,47,28.0,3.0,9.0,1.0,1974.0,2.0,6.0,,Investment,Bibirevo,7250000
17349,2014-04-14,61,,11.0,17.0,1.0,2014.0,2.0,10.0,,OwnerOccupier,Solncevo,5645948
17350,2014-04-14,44,26.0,8.0,8.0,2.0,1964.0,2.0,4.0,2.0,Investment,Preobrazhenskoe,8000000
17351,2014-04-14,60,39.0,7.0,15.0,2.0,1977.0,3.0,7.0,3.0,Investment,Kotlovka,12400000
17352,2014-04-14,40,1.0,8.0,17.0,1.0,2016.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4560000
17353,2014-04-14,31,19.0,2.0,5.0,1.0,1963.0,1.0,5.0,2.0,Investment,Zjuzino,4800000
17354,2014-04-14,76,45.0,5.0,17.0,1.0,1987.0,3.0,10.0,4.0,Investment,Orehovo-Borisovo Juzhnoe,13200000
17355,2014-04-14,43,43.0,18.0,24.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5491831
17356,2014-04-14,44,31.0,5.0,5.0,2.0,1960.0,2.0,5.0,2.0,Investment,Nizhegorodskoe,3000000
17357,2014-04-14,70,60.0,13.0,17.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7162480
17358,2014-04-14,35,20.0,12.0,12.0,5.0,1970.0,1.0,9.0,2.0,Investment,Perovo,5250000
17359,2014-04-14,31,18.0,8.0,9.0,2.0,1965.0,1.0,6.0,3.0,Investment,Preobrazhenskoe,6450000
17360,2014-04-14,57,36.0,1.0,5.0,1.0,1966.0,3.0,5.0,2.0,Investment,Bogorodskoe,1000000
17361,2014-04-14,181,81.0,3.0,3.0,6.0,2012.0,4.0,31.0,,Investment,Timirjazevskoe,12000000
17362,2014-04-14,34,16.0,7.0,16.0,1.0,1990.0,1.0,10.0,3.0,Investment,Danilovskoe,7900000
17363,2014-04-14,53,32.0,2.0,16.0,1.0,1976.0,2.0,9.0,2.0,Investment,Lianozovo,1000000
17364,2014-04-14,53,30.0,12.0,12.0,1.0,1984.0,2.0,8.0,2.0,Investment,Nagatino-Sadovniki,8900000
17365,2014-04-14,37,,7.0,12.0,4.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2562205
17366,2014-04-14,36,19.0,4.0,5.0,2.0,1959.0,1.0,8.0,2.0,Investment,Timirjazevskoe,6650000
17367,2014-04-14,63,,10.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Voskresenskoe,6453225
17368,2014-04-14,38,23.0,9.0,12.0,5.0,1970.0,2.0,6.0,2.0,Investment,Ajeroport,7800000
17369,2014-04-14,57,37.0,8.0,9.0,1.0,1974.0,3.0,6.0,3.0,Investment,Bibirevo,8600000
17370,2014-04-14,59,42.0,3.0,9.0,1.0,1973.0,3.0,5.0,2.0,Investment,Birjulevo Zapadnoe,6900000
17371,2014-04-14,40,19.0,13.0,24.0,1.0,2010.0,1.0,10.0,2.0,Investment,Juzhnoe Butovo,2000000
17372,2014-04-14,60,60.0,5.0,14.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6272000
17373,2014-04-14,64,,11.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6592000
17374,2014-04-14,35,19.0,8.0,12.0,5.0,1968.0,1.0,9.0,2.0,Investment,Severnoe Medvedkovo,5200000
17375,2014-04-14,40,1.0,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4400000
17376,2014-04-14,90,62.0,2.0,17.0,1.0,1994.0,4.0,10.0,3.0,Investment,Severnoe Butovo,12900000
17377,2014-04-14,65,65.0,11.0,17.0,1.0,0.0,2.0,10.0,1.0,OwnerOccupier,Poselenie Sosenskoe,6529012
17378,2014-04-14,45,29.0,8.0,9.0,1.0,1968.0,2.0,6.0,2.0,Investment,Vostochnoe Izmajlovo,7400000
17379,2014-04-14,37,19.0,10.0,14.0,1.0,1999.0,1.0,7.0,3.0,Investment,Zjuzino,7350000
17380,2014-04-14,43,21.0,13.0,14.0,1.0,1990.0,1.0,8.0,2.0,Investment,Gol'janovo,990000
17381,2014-04-14,32,20.0,4.0,4.0,2.0,1965.0,1.0,5.0,3.0,Investment,Kuz'minki,5200000
17382,2014-04-14,45,28.0,5.0,5.0,1.0,1970.0,2.0,5.0,2.0,Investment,Akademicheskoe,7000000
17383,2014-04-14,38,20.0,2.0,12.0,1.0,1982.0,1.0,8.0,2.0,Investment,Silino,4700000
17384,2014-04-14,102,102.0,20.0,24.0,1.0,2014.0,3.0,0.0,1.0,OwnerOccupier,Ramenki,16497670
17385,2014-04-14,70,47.0,6.0,9.0,1.0,1973.0,3.0,6.0,3.0,Investment,Ivanovskoe,9000000
17386,2014-04-14,42,42.0,10.0,24.0,4.0,1.0,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,5470436
17387,2014-04-14,46,40.0,12.0,32.0,4.0,2006.0,1.0,1.0,3.0,Investment,Vostochnoe Degunino,8000000
17388,2014-04-14,41,21.0,6.0,12.0,1.0,1980.0,1.0,8.0,,Investment,Mar'ino,5700000
17389,2014-04-14,39,18.0,5.0,17.0,1.0,2008.0,1.0,9.0,4.0,Investment,Poselenie Moskovskij,2340000
17390,2014-04-14,76,49.0,8.0,8.0,2.0,1958.0,3.0,9.0,2.0,Investment,Rostokino,14100000
17391,2014-04-14,49,33.0,7.0,9.0,1.0,1974.0,3.0,6.0,3.0,Investment,Orehovo-Borisovo Juzhnoe,7400000
17392,2014-04-14,141,88.0,5.0,15.0,4.0,2003.0,3.0,16.0,3.0,Investment,Taganskoe,60000000
17393,2014-04-14,61,,3.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Solncevo,5569453
17394,2014-04-14,59,,5.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Voskresenskoe,6796548
17395,2014-04-14,78,47.0,2.0,14.0,1.0,1996.0,3.0,7.0,2.0,Investment,Mar'ino,10000000
17396,2014-04-14,61,,2.0,1.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6375700
17397,2014-04-14,41,18.0,4.0,12.0,1.0,1967.0,1.0,10.0,2.0,Investment,Preobrazhenskoe,2000000
17398,2014-04-15,39,19.0,17.0,17.0,1.0,1992.0,1.0,8.0,3.0,Investment,Mar'ino,6300000
17399,2014-04-15,134,134.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,OwnerOccupier,Poselenie Rogovskoe,5798496
17400,2014-04-15,37,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,4425000
17401,2014-04-15,26,14.0,7.0,9.0,1.0,1973.0,1.0,6.0,2.0,Investment,Ivanovskoe,2000000
17402,2014-04-15,32,18.0,6.0,9.0,1.0,1970.0,1.0,6.0,3.0,Investment,Losinoostrovskoe,5300000
17403,2014-04-15,45,27.0,11.0,12.0,1.0,1972.0,2.0,6.0,,Investment,Chertanovo Severnoe,7350000
17404,2014-04-15,41,26.0,7.0,9.0,2.0,1966.0,2.0,5.0,2.0,Investment,Sokol,7800000
17405,2014-04-15,131,85.0,3.0,5.0,2.0,1917.0,2.0,14.0,1.0,Investment,Basmannoe,35905920
17406,2014-04-15,60,42.0,5.0,9.0,1.0,1975.0,3.0,6.0,,Investment,Orehovo-Borisovo Severnoe,7500000
17407,2014-04-15,134,134.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,OwnerOccupier,Poselenie Rogovskoe,5798496
17408,2014-04-15,51,30.0,5.0,17.0,1.0,1983.0,2.0,8.0,3.0,Investment,Birjulevo Vostochnoe,7200000
17409,2014-04-15,32,16.0,3.0,9.0,1.0,1971.0,1.0,7.0,2.0,Investment,Chertanovo Central'noe,3000000
17410,2014-04-15,51,51.0,17.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5753000
17411,2014-04-15,37,37.0,9.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Solncevo,3782262
17412,2014-04-15,38,38.0,15.0,17.0,1.0,,1.0,9.0,,OwnerOccupier,Zapadnoe Degunino,4777250
17413,2014-04-15,74,41.0,2.0,5.0,2.0,1958.0,3.0,8.0,2.0,Investment,Babushkinskoe,10200000
17414,2014-04-15,50,29.0,2.0,12.0,2.0,1978.0,2.0,8.0,3.0,Investment,Taganskoe,10350000
17415,2014-04-15,42,20.0,12.0,17.0,6.0,2011.0,1.0,10.0,1.0,Investment,Poselenie Shherbinka,2210000
17416,2014-04-15,72,43.0,14.0,17.0,1.0,1994.0,3.0,10.0,2.0,Investment,Juzhnoe Butovo,10750000
17417,2014-04-15,48,27.0,1.0,9.0,1.0,1971.0,2.0,6.0,2.0,Investment,Veshnjaki,5950000
17418,2014-04-15,44,27.0,3.0,9.0,1.0,1970.0,2.0,6.0,2.0,Investment,Rostokino,7150000
17419,2014-04-15,40,26.0,5.0,9.0,1.0,1968.0,2.0,5.0,3.0,Investment,Caricyno,7500000
17420,2014-04-15,45,30.0,4.0,5.0,1.0,1963.0,2.0,5.0,3.0,Investment,Metrogorodok,6000000
17421,2014-04-15,55,32.0,7.0,8.0,2.0,1962.0,2.0,8.0,2.0,Investment,Presnenskoe,13900000
17422,2014-04-15,42,,6.0,24.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,5432735
17423,2014-04-15,38,,11.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Solncevo,3904444
17424,2014-04-15,54,32.0,5.0,12.0,2.0,1952.0,2.0,7.0,2.0,Investment,Nizhegorodskoe,2500000
17425,2014-04-15,32,18.0,5.0,9.0,1.0,1967.0,1.0,6.0,2.0,Investment,Kon'kovo,6500000
17426,2014-04-15,53,31.0,12.0,12.0,2.0,1975.0,2.0,7.0,,Investment,Filevskij Park,6000000
17427,2014-04-15,61,61.0,2.0,17.0,1.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5796498
17428,2014-04-15,84,,3.0,1.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,9309625
17429,2014-04-15,32,17.0,8.0,9.0,1.0,1967.0,1.0,7.0,2.0,Investment,Butyrskoe,6450000
17430,2014-04-15,79,44.0,14.0,22.0,1.0,2004.0,3.0,10.0,2.0,Investment,Tekstil'shhiki,13500000
17431,2014-04-15,38,,5.0,12.0,1.0,,5.0,0.0,,OwnerOccupier,Poselenie Desjonovskoe,3941493
17432,2014-04-15,33,19.0,2.0,4.0,2.0,1960.0,1.0,5.0,3.0,Investment,Ljublino,5100000
17433,2014-04-15,54,32.0,11.0,17.0,1.0,1989.0,2.0,9.0,2.0,Investment,Moskvorech'e-Saburovo,2000000
17434,2014-04-15,63,44.0,12.0,12.0,1.0,1971.0,3.0,7.0,3.0,Investment,Chertanovo Juzhnoe,9900000
17435,2014-04-15,42,27.0,5.0,5.0,5.0,1962.0,2.0,5.0,2.0,Investment,Lefortovo,5800000
17436,2014-04-15,46,27.0,1.0,9.0,1.0,1974.0,2.0,6.0,1.0,Investment,Dmitrovskoe,6000000
17437,2014-04-15,95,54.0,10.0,11.0,2.0,1975.0,3.0,8.0,3.0,Investment,Alekseevskoe,16000000
17438,2014-04-15,44,27.0,4.0,9.0,1.0,1969.0,2.0,6.0,,Investment,Chertanovo Severnoe,7350000
17439,2014-04-15,82,,15.0,1.0,1.0,2014.0,3.0,1.0,,OwnerOccupier,Chertanovo Severnoe,14692393
17440,2014-04-15,38,17.0,7.0,14.0,1.0,2007.0,1.0,8.0,2.0,Investment,Matushkino,5300000
17441,2014-04-15,63,,15.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,6950542
17442,2014-04-15,57,33.0,7.0,22.0,1.0,1984.0,2.0,9.0,2.0,Investment,Bibirevo,9350000
17443,2014-04-15,74,52.0,1.0,5.0,2.0,1930.0,3.0,6.0,2.0,Investment,Presnenskoe,15900000
17444,2014-04-15,79,,6.0,17.0,1.0,,3.0,1.0,,OwnerOccupier,Solncevo,6870799
17445,2014-04-15,52,30.0,4.0,12.0,2.0,1960.0,2.0,8.0,2.0,Investment,Dorogomilovo,13100000
17446,2014-04-15,53,30.0,8.0,12.0,1.0,1981.0,2.0,8.0,2.0,Investment,Nagatinskij Zaton,9500000
17447,2014-04-15,98,55.0,21.0,21.0,6.0,2010.0,3.0,13.0,3.0,Investment,Jakimanka,15000000
17448,2014-04-15,54,30.0,9.0,14.0,1.0,1993.0,2.0,8.0,2.0,Investment,Birjulevo Zapadnoe,6350000
17449,2014-04-15,76,45.0,15.0,17.0,1.0,2006.0,3.0,10.0,,Investment,Solncevo,9800000
17450,2014-04-15,32,18.0,2.0,9.0,1.0,1969.0,1.0,6.0,2.0,Investment,Pechatniki,5200000
17451,2014-04-15,46,46.0,18.0,24.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5795047
17452,2014-04-15,60,,25.0,25.0,4.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5829243
17453,2014-04-15,39,39.0,20.0,25.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Nagornoe,8591319
17454,2014-04-15,32,21.0,6.0,9.0,5.0,1964.0,1.0,5.0,2.0,Investment,Bogorodskoe,5250000
17455,2014-04-15,52,51.0,17.0,17.0,1.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4745995
17456,2014-04-15,52,30.0,8.0,12.0,1.0,1983.0,2.0,8.0,3.0,Investment,Birjulevo Vostochnoe,7500000
